Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2010,1111,U,B,11359,42727,48696,42102,52891,79668,83126,78626,68170,57986,67472,73367,69093,49487,26200,35812,20571,15029,6634
2010,1111,U,M,5849,21986,25028,21425,27143,40550,41766,38933,33363,28086,31484,32196,28656,19433,9439,11331,5463,3384,956
2010,1111,U,F,5510,20742,23668,20677,25749,39118,41361,39693,34807,29900,35989,41171,40438,30054,16762,24481,15108,11645,5678
2010,1111,R,B,3718,13673,15216,15006,14133,21491,20790,19948,18897,19695,26224,30224,25756,15947,8449,13342,9804,6991,2877
2010,1111,R,M,1889,6982,7751,7669,7659,12529,11698,10979,10039,10158,13617,15279,12276,7109,3203,4457,2809,1608,394
2010,1111,R,F,1829,6691,7466,7337,6474,8962,9093,8969,8858,9537,12607,14945,13480,8838,5246,8886,6995,5384,2483
2010,111,T,B,686,2559,3007,2719,2624,3502,3733,3563,3033,2750,3326,3420,2757,1663,774,939,559,345,155
2010,111,T,M,359,1281,1548,1430,1395,1810,1940,1785,1560,1394,1615,1613,1272,720,294,293,128,53,16
2010,111,T,F,327,1278,1460,1290,1229,1693,1793,1779,1473,1356,1711,1808,1485,943,481,647,431,293,139
2010,111,U,B,446,1716,2013,1680,1800,2424,2787,2648,2152,1770,2077,2156,1876,1153,488,597,320,215,97
2010,111,U,M,234,857,1052,881,923,1198,1426,1283,1086,867,960,970,855,498,177,172,74,33,9
2010,111,U,F,213,860,961,799,877,1226,1361,1365,1066,903,1117,1186,1021,656,311,425,247,182,88
2010,111,R,B,240,843,994,1039,824,1078,946,916,881,981,1249,1265,881,510,287,343,239,131,58
2010,111,R,M,126,424,496,549,472,612,514,502,474,528,655,643,417,223,117,121,54,20,7
2010,111,R,F,114,419,499,491,352,467,432,414,407,453,594,622,464,287,170,222,185,111,51
2010,1119,T,B,14619,54170,60969,53846,66042,99067,101705,91112,80574,74653,94262,103312,90723,61669,32908,50890,35256,26795,12211
2010,1119,T,M,7537,27571,31283,27706,33771,49941,51119,45119,39551,36090,44769,47339,40072,25938,12084,16896,9882,5940,1622
2010,1119,T,F,7082,26600,29686,26140,32271,49126,50586,45993,41024,38563,49493,55973,50652,35732,20824,33994,25375,20855,10589
2010,1119,U,B,10552,38979,43921,37446,48442,73438,77763,70045,60036,51652,63121,68261,61736,43031,22897,33583,20712,15477,7424
2010,1119,U,M,5450,19795,22542,19279,24699,36366,38594,34206,29071,24493,28643,29437,26002,17354,8165,10902,5610,3568,1101
2010,1119,U,F,5102,19184,21380,18168,23743,37072,39169,35839,30965,27159,34478,38824,35734,25678,14732,22682,15102,11909,6323
2010,1119,R,B,4067,15192,17048,16400,17601,25629,23942,21067,20539,23001,31141,35051,28988,18638,10011,17307,14544,11318,4787
2010,1119,R,M,2087,7776,8742,8427,9073,13575,12525,10914,10480,11597,16126,17903,14070,8584,3919,5994,4272,2372,521
2010,1119,R,F,1980,7416,8307,7973,8528,12054,11417,10154,10059,11405,15015,17149,14918,10054,6093,11313,10273,8946,4266
2010,1127,T,B,10409,39498,44344,41415,59057,84061,77086,71472,68990,62340,71233,74823,69085,51400,27547,39765,22524,17859,7323
2010,1127,T,M,5396,20323,22600,21238,32509,46071,39114,35459,34081,30603,34298,33783,29649,20927,10041,12648,6225,4321,1268
2010,1127,T,F,5014,19175,21744,20178,26549,37991,37972,36013,34910,31737,36935,41040,39436,30474,17507,27118,16299,13539,6056
2010,1127,U,B,7577,28785,32515,30029,44717,64575,58653,54743,53473,48517,55094,58011,54888,41787,22465,32438,18218,14826,6209
2010,1127,U,M,3917,14780,16607,15361,24743,35465,29421,26791,26025,23572,26172,25626,23075,16749,8161,10317,5054,3654,1128
2010,1127,U,F,3660,14006,15908,14668,19975,29111,29232,27953,27448,24945,28922,32385,31814,25039,14305,22121,13165,11172,5081
2010,1127,R,B,2833,10713,11830,11386,14340,19486,18433,16729,15517,13824,16139,16812,14197,9613,5082,7327,4306,3034,1115
2010,1127,R,M,1479,5543,5994,5877,7766,10606,9693,8669,8056,7032,8126,8157,6574,4178,1880,2331,1171,667,140
2010,1127,R,F,1354,5170,5836,5510,6574,8880,8740,8060,7462,6792,8013,8655,7623,5435,3202,4997,3135,2367,975
2010,1141,T,B,15622,61673,73303,67443,86681,141373,146630,133191,121745,106815,133411,146927,134689,101757,53358,82681,50233,37660,16558
2010,1141,T,M,7971,31481,37500,34594,46540,76260,76041,68422,61796,52243,62944,66029,57726,42229,19526,26822,14214,8789,2497
2010,1141,T,F,7652,30192,35803,32849,40141,65113,70589,64769,59949,54572,70467,80898,76963,59528,33833,55859,36019,28871,14061
2010,1141,U,B,10287,40105,48243,44884,56138,89912,94679,87547,82041,71088,88435,96872,89499,67950,35149,54323,32350,24638,11095
2010,1141,U,M,5248,20481,24742,23020,29707,47611,48815,44354,40932,34173,40828,42918,37524,27692,12860,17431,9180,5857,1780
2010,1141,U,F,5040,19624,23501,21864,26431,42302,45864,43194,41109,36915,47607,53955,51976,40259,22289,36892,23171,18781,9315
2010,1141,R,B,5335,21568,25060,22559,30544,51461,51951,45644,39704,35728,44976,50055,45190,33807,18210,28358,17883,13022,5463
2010,1141,R,M,2723,11000,12758,11574,16833,28650,27226,24069,20864,18070,22116,23112,20203,14538,6666,9391,5035,2932,718
2010,1141,R,F,2612,10569,12302,10985,13711,22811,24726,21575,18840,17658,22861,26943,24988,19269,11544,18967,12848,10091,4746
2010,1147,T,B,9152,34555,40437,36780,43597,69176,70441,68619,65019,56486,65643,67788,59012,39903,19881,25714,12953,8688,3081
2010,1147,T,M,4711,17898,20681,18907,24446,39085,37107,35029,33006,28627,31472,30401,24428,15123,6609,6964,2897,1600,320
2010,1147,T,F,4441,16657,19757,17873,19151,30091,33334,33591,32013,27860,34171,37388,34585,24780,13272,18751,10056,7088,2762
2010,1147,U,B,8354,31579,37222,33931,39156,61731,65122,63774,60601,52605,61427,63539,55567,37892,18937,24525,12300,8234,2920
2010,1147,U,M,4303,16366,19043,17458,21192,33629,34121,32391,30694,26573,29428,28451,22930,14333,6303,6639,2760,1511,308
2010,1147,U,F,4051,15213,18179,16473,17964,28102,31001,31383,29908,26032,31999,35088,32637,23560,12634,17887,9540,6724,2612
2010,1147,R,B,798,2977,3215,2850,4442,7445,5319,4845,4418,3882,4216,4250,3446,2011,944,1189,653,454,162
2010,1147,R,M,408,1532,1638,1450,3254,5456,2986,2638,2313,2054,2044,1950,1498,791,306,325,137,89,12
2010,1147,R,F,390,1445,1578,1400,1188,1989,2333,2208,2105,1828,2172,2300,1948,1220,639,864,516,365,150
2010,1149,T,B,6966,26133,28944,26597,33238,50531,49580,45194,41818,39160,48267,54820,49219,37261,20981,32260,21784,16294,7206
2010,1149,T,M,3619,13604,14938,13774,16690,25776,25269,22466,20507,18327,22210,24584,20861,15131,7517,10131,5712,3444,1000
2010,1149,T,F,3347,12529,14007,12823,16549,24755,24311,22729,21311,20833,26058,30237,28358,22130,13464,22129,16072,12851,6206
2010,1149,U,B,4975,18627,20906,18735,24104,36636,37001,34110,31509,28212,33294,37836,34560,26266,14228,20832,12876,9731,4570
2010,1149,U,M,2575,9737,10783,9722,11939,18348,18687,16792,15231,13004,14751,16121,14034,10214,4928,6330,3298,2117,677
2010,1149,U,F,2400,8890,10123,9014,12165,18288,18314,17319,16278,15208,18543,21715,20526,16052,9300,14503,9578,7614,3893
2010,1149,R,B,1991,7506,8039,7862,9135,13895,12580,11084,10309,10948,14974,16984,14659,10995,6753,11428,8908,6564,2636
2010,1149,R,M,1044,3867,4155,4052,4751,7428,6582,5674,5277,5323,7459,8463,6827,4917,2589,3802,2414,1327,323
2010,1149,R,F,948,3639,3884,3810,4384,6467,5998,5410,5033,5626,7515,8522,7833,6078,4164,7627,6494,5237,2313
2010,1158,T,B,6921,25923,29815,27566,37949,54177,50488,46324,45103,42420,51796,57826,52843,40222,23093,34062,23280,18089,8689
2010,1158,T,M,3580,13300,15346,14174,20917,29777,26446,23437,22070,20109,24308,26159,22623,16752,8450,11069,6402,3886,1269
2010,1158,T,F,3342,12624,14469,13392,17032,24400,24042,22887,23033,22311,27488,31667,30220,23470,14644,22994,16879,14203,7421
2010,1158,U,B,5008,18856,21994,19547,28693,39796,37891,34975,33373,29782,35302,39656,36651,27869,14886,21083,12765,10297,5315
2010,1158,U,M,2583,9693,11359,10033,15788,21478,19293,17238,15983,13712,15787,16983,14890,11081,5337,6474,3409,2220,814
2010,1158,U,F,2425,9164,10635,9514,12906,18318,18599,17737,17390,16070,19516,22674,21761,16788,9549,14610,9357,8077,4501
2010,1158,R,B,1914,7067,7821,8019,9256,14381,12597,11349,11731,12638,16494,18170,16192,12353,8208,12979,10515,7793,3374
2010,1158,R,M,997,3607,3987,4141,5129,8300,7154,6199,6087,6398,8521,9177,7733,5671,3113,4595,2993,1666,455
2010,1158,R,F,917,3460,3834,3878,4127,6082,5444,5150,5644,6241,7973,8993,8460,6682,5095,8384,7522,6127,2920
2010,1140,T,B,46232,161187,183398,164870,256887,424808,424868,384442,360447,325694,374486,386405,346137,310731,151437,243447,142203,112064,66314
2010,1140,T,M,23674,82909,94089,85261,131284,216074,212334,190628,177487,155303,170259,164865,139317,120879,56056,80959,41166,28352,11141
2010,1140,T,F,22558,78278,89309,79609,125603,208734,212534,193814,182960,170392,204227,221540,206821,189852,95382,162488,101038,83712,55173
2010,1140,U,B,46232,161187,183398,164870,256887,424808,424868,384442,360447,325694,374486,386405,346137,310731,151437,243447,142203,112064,66314
2010,1140,U,M,23674,82909,94089,85261,131284,216074,212334,190628,177487,155303,170259,164865,139317,120879,56056,80959,41166,28352,11141
2010,1140,U,F,22558,78278,89309,79609,125603,208734,212534,193814,182960,170392,204227,221540,206821,189852,95382,162488,101038,83712,55173
2010,1140,U,F,22558,78278,89309,79609,125603,208734,212534,193814,182960,170392,204227,221540,206821,189852,95382,162488,101038,83712,55173
2010,1140,U,F,22558,78278,89309,79609,125603,208734,212534,193814,182960,170392,204227,221540,206821,189852,95382,162488,101038,83712,55173
2010,1140,U,F,22558,78278,89309,79609,125603,208734,212534,193814,182960,170392,204227,221540,206821,189852,95382,162488,101038,83712,55173
2010,3700,T,B,156951,600784,677138,642329,865376,1156853,1128945,1022509,960402,878583,1032303,1063895,967440,745599,460816,727018,335641,299961,130000
2010,3700,T,M,80849,309182,348672,330552,438958,584474,566025,505716,469033,425233,488572,489106,424877,314683,173326,256445,110298,84033,26393
2010,3700,T,F,76103,291603,328466,311777,426418,572379,562921,516793,491370,453350,543732,574789,542563,430916,287491,470573,225343,215928,103607
2010,3700,U,B,92852,352054,394023,366788,548232,744823,731824,662609,613954,543443,625510,651846,610312,486392,287307,445578,210698,187898,85072
2010,3700,U,M,47762,180887,202853,188269,277908,373019,362902,324675,296697,258326,288129,289312,259663,200891,107473,154189,67495,52564,17953
2010,3700,U,F,45090,171167,191170,178519,270325,371805,368922,337934,317258,285117,337381,362534,350650,285501,179834,291389,143203,135334,67120
2010,3700,R,B,64099,248731,283115,275541,317144,412030,397122,359901,346448,335140,406793,412050,357128,259207,173510,281440,124943,112064,44928
2010,3700,R,M,33087,128295,145820,142283,161051,211456,203123,181041,172336,166908,200443,199795,165215,113792,65853,102256,42803,31469,8441
2010,3700,R,F,31013,120436,137296,133258,156093,200575,193999,178860,174112,168233,206351,212255,191913,145415,107657,179184,82140,80595,36487
2010,1179,T,B,5588,21153,23116,22954,28906,36217,34024,30379,29396,27543,32487,33284,29387,22617,14534,23581,10870,9769,4047
2010,1179,T,M,2872,10886,11846,11986,14467,18120,17141,14863,14408,13279,15262,15359,12988,9615,5482,8415,3665,2951,831
2010,1179,T,F,2717,10268,11270,10968,14439,18097,16883,15516,14989,14264,17225,17926,16399,13002,9052,15167,7205,6818,3216
2010,1179,U,B,2664,9957,10766,10220,15747,19096,18062,16137,15342,13788,16140,16889,15538,12379,7328,11533,5329,4980,2207
2010,1179,U,M,1361,5075,5549,5313,7797,9337,8988,7781,7327,6405,7275,7391,6614,5156,2736,4043,1721,1444,463
2010,1179,U,F,1303,4882,5217,4907,7950,9759,9074,8356,8015,7383,8866,9498,8925,7224,4592,7490,3608,3536,1744
2010,1179,R,B,2924,11197,12350,12734,13159,17121,15962,14242,14055,13755,16347,16396,13849,10238,7206,12049,5541,4789,1841
2010,1179,R,M,1511,5811,6297,6673,6670,8783,8154,7082,7081,6874,7988,7968,6374,4460,2746,4372,1945,1507,368
2010,1179,R,F,1414,5386,6053,6061,6489,8338,7809,7160,6974,6881,8360,8428,7475,5779,4460,7677,3597,3282,1473
2010,1185,T,B,4434,16442,17205,16754,20997,27527,24991,20271,17440,19010,25223,24239,18904,10013,5635,9843,5269,3536,1558
2010,1185,T,M,2287,8574,8915,8557,10452,13906,12793,10099,8599,9281,12218,11477,8561,4225,2103,3695,2059,1039,302
2010,1185,T,F,2147,7868,8290,8197,10545,13621,12198,10172,8842,9729,13006,12762,10344,5788,3532,6148,3210,2498,1257
2010,1185,U,B,1982,7183,7580,7072,8853,11894,11523,9651,7855,7820,10242,9969,8645,4973,2660,4625,2484,1760,789
2010,1185,U,M,1012,3747,3925,3549,4430,5869,5693,4550,3661,3493,4556,4211,3588,1958,953,1715,945,521,168
2010,1185,U,F,970,3436,3655,3523,4424,6025,5831,5102,4194,4327,5686,5758,5057,3015,1707,2910,1539,1239,621
2010,1185,R,B,2452,9260,9625,9682,12144,15634,13468,10620,9586,11191,14982,14270,10259,5040,2975,5219,2785,1777,770
2010,1185,R,M,1275,4828,4990,5008,6023,8037,7101,5550,4938,5789,7662,7266,4973,2268,1150,1981,1114,518,134
2010,1185,R,F,1178,4432,4635,4674,6122,7597,6368,5070,4648,5402,7320,7004,5287,2773,1825,3238,1672,1259,636
2010,1103,T,B,59814,229104,263857,248261,321276,421709,420189,387474,369045,330963,382140,392037,362958,286268,178525,283886,119920,113935,50754
2010,1103,T,M,30722,117822,135822,127994,163263,211860,208755,190319,179517,159732,180451,180692,160182,121979,67801,101154,40179,32268,10737
2010,1103,T,F,29093,111282,128035,120268,158013,209850,211434,197155,189528,171231,201689,211345,202776,164289,110724,182732,79741,81667,40017
2010,1103,U,B,30244,114396,130039,120877,174917,233036,230695,211520,200386,175293,197376,202710,190932,156450,93000,144631,64424,60850,28583
2010,1103,U,M,15501,58660,66947,62149,89015,115680,112648,102530,96124,83120,90813,90416,81784,65312,35276,50815,21214,17448,6350
2010,1103,U,F,14743,55737,63092,58728,85902,117356,118048,108990,104262,92174,106563,112294,109149,91138,57725,93817,43210,43402,22233
2010,1103,R,B,29571,114708,133818,127385,146359,188674,189494,175954,168659,155670,184764,189328,172026,129818,85525,139255,55497,53085,22171
2010,1103,R,M,15221,59163,68876,65845,74248,96180,96108,87790,83393,76612,89638,90277,78399,56667,32526,50340,18966,14820,4387
2010,1103,R,F,14350,55545,64943,61540,72111,92494,93387,88165,85266,79058,95127,99051,93628,73152,52999,88915,36531,38265,17784
2010,1112,T,B,13798,50608,53236,47613,65458,90330,84825,76195,69289,63485,76064,78266,69304,49352,27720,42580,23800,19046,9497
2010,1112,T,M,7051,25946,27309,24394,33592,46230,42507,37824,34115,31124,36582,36150,30440,20762,10211,14497,7417,5113,1923
2010,1112,T,F,6747,24663,25927,23219,31866,44100,42318,38371,35174,32361,39482,42117,38864,28590,17509,28083,16383,13933,7575
2010,1112,U,B,8798,31275,32988,28836,43042,60040,57822,52934,48032,41610,48745,51131,47461,36220,19734,29438,15281,13079,7344
2010,1112,U,M,4460,16027,16907,14733,22321,30954,28839,26132,23464,20087,22875,22831,20220,14852,7195,9929,4535,3408,1529
2010,1112,U,F,4338,15248,16081,14104,20721,29086,28984,26802,24568,21524,25870,28300,27242,21368,12539,19509,10746,9672,5815
2010,1112,R,B,5000,19333,20248,18777,22416,30290,27003,23261,21257,21875,27319,27135,21843,13132,7986,13143,8519,5967,2153
2010,1112,R,M,2591,9919,10402,9662,11271,15276,13669,11692,10651,11038,13707,13319,10221,5910,3016,4569,2882,1705,394
2010,1112,R,F,2409,9415,9846,9116,11145,15014,13335,11569,10606,10837,13612,13817,11623,7222,4970,8574,5638,4262,1760
2010,1118,T,B,28945,111160,122521,116729,161001,220733,211209,193219,181310,166767,194301,200702,184529,143643,86891,135290,67806,58782,25300
2010,1118,T,M,14962,57001,63210,60055,80710,112257,107391,96161,88705,81136,92584,92167,80098,59701,32769,46963,21415,15936,4756
2010,1118,T,F,13983,54159,59311,56674,80291,108476,103818,97058,92605,85631,101718,108535,104431,83942,54123,88327,46391,42846,20545
2010,1118,U,B,20972,80777,89393,83064,121858,170842,165859,151450,140637,125152,143723,150021,142169,112917,65765,101444,50972,44611,19505
2010,1118,U,M,10827,41343,46069,42695,61051,86417,83572,74516,68053,59819,66860,66932,60070,46169,24691,34562,15701,12104,3822
2010,1118,U,F,10145,39434,43324,40369,60808,84426,82287,76934,72584,65334,76863,83089,82099,66748,41074,66882,35272,32508,15683
2010,1118,R,B,7973,30384,33128,33665,39143,49891,45351,41770,40674,41615,50578,50682,42360,30726,21127,33847,16834,14171,5796
2010,1118,R,M,4136,15659,17142,17361,19659,25841,23819,21645,20653,21318,25724,25235,20028,13532,8078,12402,5715,3833,934
2010,1118,R,F,3838,14725,15987,16305,19484,24051,21532,20125,20021,20298,24855,25447,22332,17194,13049,21445,11119,10339,4862
2010,1160,T,B,44374,172318,197205,190019,267739,360338,353708,314973,293923,270816,322089,335368,302359,233707,147513,231839,107978,94895,38844
2010,1160,T,M,22956,88954,101572,97568,136475,182102,177438,156451,143690,130682,151476,153263,132610,98401,54961,81722,35564,26728,7846
2010,1160,T,F,21418,83364,95634,92452,131264,178236,176270,158522,150233,140134,170613,182105,169749,135306,92552,150117,72414,68167,30999
2010,1160,U,B,28194,108467,123258,116720,183815,249916,247864,220918,201704,179781,209286,221127,205568,163454,98821,153909,72210,62619,26646
2010,1160,U,M,14602,56037,63457,59832,93295,124763,123164,109168,98069,85404,95751,97532,87389,67445,36623,53128,23381,17641,5622
2010,1160,U,F,13592,52430,59801,56888,90521,125154,124700,111751,103636,94377,113535,123596,118179,96009,62198,100782,48830,44978,21024
2010,1160,R,B,16180,63851,73947,73300,83924,110422,105844,94055,92219,91036,112804,114241,96791,70253,48693,77930,35768,32276,12199
2010,1160,R,M,8354,32917,38115,37736,43181,57339,54274,47283,45622,45278,55726,55731,45221,30956,18338,28594,12184,9087,2224
2010,1160,R,F,7826,30934,35833,35564,40744,53083,51570,46772,46597,45758,57078,58510,51570,39297,30355,49336,23584,23189,9975
2010,3800,T,B,151597,602003,674200,672136,795585,930009,805816,687803,626720,603742,646869,584921,455249,304699,205531,309850,168376,119136,51873
2010,3800,T,M,77122,305026,341179,339421,391695,452599,395102,335553,301926,287437,303877,272844,204398,131054,79334,113003,62816,37371,11923
2010,3800,T,F,74476,296978,333021,332715,403890,477410,410714,352251,324795,316305,342992,312077,250851,173645,126198,196848,105560,81765,39950
2010,3800,U,B,65361,264845,301754,297894,389482,472848,413417,353420,319791,295114,318652,296563,243160,174090,111035,157624,78094,60013,26799
2010,3800,U,M,33246,134149,152622,149930,189498,227169,201194,170541,151788,136501,144956,133506,105678,73582,42581,57066,28034,17995,6287
2010,3800,U,F,32115,130697,149132,147964,199984,245680,212223,182879,168004,158613,173697,163057,137482,100508,68455,100558,50060,42018,20512
2010,3800,R,B,86237,337158,372446,374242,406103,457161,392399,334383,306929,308628,328217,288359,212089,130609,94496,152227,90283,59123,25075
2010,3800,R,M,43876,170877,188557,189491,202197,225431,193908,165012,150138,150936,158922,139339,98720,57472,36753,55937,34782,19376,5637
2010,3800,R,F,42361,166281,183889,184752,203906,231731,198491,169372,156791,157692,169295,149020,113369,73137,57743,96290,55501,39747,19438
2010,1182,T,B,49437,202807,234653,245667,279135,310702,253738,213842,199339,196106,194599,154545,104475,67274,43765,64332,43503,23080,10486
