Year,Sex,CCl,Cause,Drac0,Drac1,Drac5,Drac10,Drac15,Drac20,Drac25,Drac30,Drac35,Drac40,Drac45,Drac50,Drac55,Drac60,Drac65,Drac70,Drac75,Drac80,Drac85
1963,F,9,150,601,31,10,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1963,F,9,151,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,152,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,153,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,154,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,155,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,156,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,157,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,F,9,158,189,20,6,4,5,7,7,10,11,12,19,25,37,99,161,623,1010,1644,2841
1963,F,9,159,696,73,21,16,19,26,25,35,40,46,71,91,138,366,593,2299,3727,6059,10473
1963,F,9,160,32,8,7,8,13,18,15,13,17,13,19,14,21,16,22,23,35,57,94
1963,F,9,161,26,17,12,8,10,9,7,8,10,10,15,11,17,16,29,34,63,99,163
1963,F,9,162,33,14,12,9,14,17,15,13,17,15,21,15,23,19,31,36,61,97,160
1963,F,9,163,89,40,14,8,9,10,11,13,17,18,25,20,30,23,37,26,46,72,118
1963,F,9,164,117,53,18,11,12,14,15,17,23,24,34,27,40,30,49,35,60,96,157
1963,F,9,165,6,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,4,6
1963,F,9,166,13,6,5,4,6,7,6,5,7,6,8,6,9,8,13,15,26,42,70
1963,F,9,167,61,27,10,6,7,8,9,10,14,13,19,14,22,16,26,19,31,50,82
1963,F,9,168,23,68,79,78,76,40,26,16,21,14,20,13,20,12,19,19,32,51,85
1963,F,9,169,44,20,8,5,6,7,7,7,10,10,14,11,17,13,21,17,29,48,79
1963,F,9,170,5,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,4,6,9
1963,F,9,171,2,7,8,6,10,10,7,6,8,6,8,5,7,5,7,7,6,9,6
1963,F,9,172,144,48,31,23,39,49,46,41,55,48,68,48,71,55,89,88,150,239,393
1963,F,9,173,0,0,1,4,56,119,75,76,100,104,148,88,132,78,126,60,103,164,269
1963,F,9,174,71,7,7,6,17,34,32,31,41,25,36,22,33,15,25,15,27,42,70
1963,F,9,175,38,11,4,3,5,10,10,9,11,11,16,13,19,16,27,28,53,85,151
1964,F,9,0,25263,1460,571,478,675,1016,1117,1420,1858,2577,3677,5274,7707,12999,20968,35900,58410,93858,157376
1964,F,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,F,9,2,3,2,1,1,2,2,1,1,1,1,1,1,2,2,3,1,2,3,6
1964,F,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,F,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,F,9,5,165,21,2,1,0,0,0,0,0,0,1,1,2,3,4,5,8,14,23
1964,F,9,6,6,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3
1964,F,9,7,79,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,6
1964,F,9,8,631,95,5,3,1,1,1,2,2,2,4,4,6,9,14,20,33,53,89
1964,F,9,9,63,16,8,10,25,115,173,173,227,156,223,176,257,241,388,204,333,536,897
1964,F,9,10,64,24,7,4,5,4,3,2,3,1,2,3,4,5,8,3,4,7,12
1964,F,9,11,4,1,0,0,0,1,2,1,2,1,2,2,3,2,4,2,3,5,9
1964,F,9,12,3,1,1,2,2,2,3,2,2,3,4,5,8,9,14,12,21,33,55
1964,F,9,13,12,2,1,1,1,3,3,2,3,2,4,4,5,4,6,3,5,9,14
